mlb_id,mlb_name,bp_id,fangraphs,fg_RE24,bp_ERA,bp_FIP,fg_xFIP,bp_cFIP,bp_DRA,fg_SIERA
434482,Jesse Carlson,33543,4391,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150011,Scott Schoeneweis,907,33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450545,Doug Mathis,48072,3944,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457508,Jonathan Van Every,44130,3409,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
454972,Romulo Sanchez,48914,4170,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
433581,Brad Thompson,45592,4911,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450580,Dustin Richardson,52336,2548,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
490008,Robert Manuel,49463,817,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425507,Fernando Cabrera,31655,2105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460257,Matt Fox,52065,7320,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429721,Royce Ring,41724,4350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
219194,Gil Meche,1166,1089,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430594,Renyel Pinto,41178,2180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408069,Erick Threets,31473,3158,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
500872,Gregory Infante,51654,9119,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400104,Tyler Walker,589,901,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453381,Kevin Mulvey,52239,6947,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400008,Gary Majewski,31775,2131,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435080,Thomas Diamond,45964,8025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408211,Kevin Cash,976,1593,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
476811,Sean West,48970,4393,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
492821,Henry Villar,51235,5360,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519357,Jess Todd,56860,3805,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
346799,Juan Rincon,1507,752,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430664,Casey Daigle,34375,1880,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
449774,Evan Maclane,46308,5576,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
332292,John Parrish,17478,160,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430101,Chad Cordero,45357,1816,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
133460,Russ Ortiz,464,1124,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
491220,Hunter Jones,49393,4656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458657,Adalberto Mendez,48148,3752,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446213,Brett Sinkbeil,52444,9364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430654,Brian Bass,32518,2219,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452241,Garrett Mock,46381,7335,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
456589,Jason Bergmann,32710,4640,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450832,Jesse English,52357,4454,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444849,Jay Sborz,46670,2271,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407113,Justin Duchscherer,16979,910,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
489020,Brad Kilby,46277,9823,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445202,Joseph Bisenius,45730,7370,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
122620,Russ Springer,14729,1652,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502621,Tobi Stoner,50352,4591,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457468,Josh Banks,45499,5570,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453889,Matt Chico,45513,6068,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
134260,Bengie Molina,893,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
408306,Rocco Baldelli,16598,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430632,Willy Aybar,31439,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425477,Robb Quinlan,41386,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
458000,Terry Evans,35227,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
408212,Gabe Gross,31633,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
133226,Mike Redmond,525,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
115210,Mark Grudzielanek,355,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
452150,Ryan Budde,33250,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
137002,Gabe Kapler,838,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
408050,Michael Ryan,1511,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
123041,Mike Sweeney,1401,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
113744,Jim Edmonds,177,1153,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
110236,Garret Anderson,864,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150071,Ronnie Belliard,115,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
445615,Max Ramirez,48721,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
116974,Jason Kendall,724,993,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
115229,Jose Guillen,777,57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434582,Paul Mcanulty,31527,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
400139,Cory Aldridge,16674,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150217,Cristian Guzman,1475,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
460252,Jeff Larish,46206,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
275930,David Eckstein,874,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
324432,Augie Ojeda,262,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
489277,Rusty Ryal,49561,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
400073,Oscar Salazar,13680,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
493127,Akinori Iwamura,37383,7781,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434704,Delwyn Young,45143,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425508,Ryan Church,33865,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425853,Bobby Crosby,31614,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
489231,John Raynor,51817,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
458036,Nick Stavinoha,46786,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
124748,Gregg Zaun,52,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425506,Jody Gerut,16608,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
136267,Troy Glaus,879,15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150178,Jason Larue,787,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
133160,Randy Winn,1073,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
453298,Colin Curtis,51964,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
502151,Chad Huffman,50152,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150286,Mike Lamb,1274,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
112116,Luis Castillo,496,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
452080,Chris Carter,47239,9911,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446373,Tommy Manzella,46348,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
134341,Jay Payton,846,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
439664,John Lindsey,38535,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150268,Pedro Feliz,443,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430622,Cory Sullivan,43366,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430565,Kazuo Matsui,39185,1854,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459334,Brent Clevlen,45401,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150439,Gary Matthews,1229,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
408213,Hank Blalock,1251,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
449471,Brian Barden,31420,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425634,Mike Hessman,31348,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
440351,Jesus Feliciano,35319,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
110385,Brad Ausmus,3,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
407891,Kevin Mench,1278,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
452238,Brad Davis,47339,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
501814,Brian Bocock,51056,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425548,Garrett Atkins,31576,1790,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446560,Rhyne Hughes,47862,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
136780,Mike Lowell,511,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
115135,Ken Griffey,775,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
501835,Kevin Russo,51074,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150224,Chad Moeller,311,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
123107,Fernando Tatis,424,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425833,Max St. Pierre,43167,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
457859,Randy Ruiz,42126,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
434626,Ryan Shealy,42709,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
455095,Jeff Frazier,47516,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
291565,Eric Byrnes,922,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
420673,Matt Watson,31513,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
435222,Josh Fields,59166,5070,6.62,3.55,2.16,3.33,71,2.68,2.68
461315,Lucas May,48106,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430838,Willy Taveras,43553,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150207,Paul Phillips,41105,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
451687,Micah Hoffpauir,37035,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
469810,Argenis Diaz,47315,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
435038,Anderson Hernandez,36889,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
457384,Bobby Scales,42457,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
112131,Frank Catalanotto,1254,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
434886,Adam Stern,43232,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
449145,Brian Esposito,35176,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
434939,Ryan Garko,45417,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
459440,Jarrett Hoffpauir,47746,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150137,Paul Hoover,1048,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
453368,Lance Zawadzki,57160,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
464281,Oswaldo Navarro,48425,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
518980,Matt Mangini,57196,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
462962,Niuman Romero,48713,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
501941,Chris Pettit,51142,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
136268,Chad Bradford,920,904,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123348,Mike Timlin,694,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
111838,Paul Byrd,1363,594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451257,Kason Gabbard,35742,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
506429,Kazuo Fukumori,35699,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
407883,Franklyn German,1418,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
115216,Eddie Guardado,1474,727,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
133221,Justin Speier,854,451,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
111244,Joe Borowski,227,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
406402,Jorge Julio,1221,148,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
493131,Masahide Kobayashi,38073,3276,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425471,Jimmy Gobble,31732,1791,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
443563,Alex Serrano,42661,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
132220,Jarrod Washburn,912,40,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429981,Roy Corcoran,34113,1780,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408046,Andrew Brown,31440,3837,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
113833,Alan Embree,1316,1030,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444440,Nick Adenhart,45633,6879,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123828,Jamie Walker,1460,502,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425555,Daniel Cabrera,33392,1931,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123431,Steve Trachsel,586,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430610,Dennis Sarfate,42403,2174,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
469164,Ehren Wassermann,46886,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
121386,Kenny Rogers,1293,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
451767,Freddy Dolsi,46016,5424,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150144,Bobby Seay,14079,1225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425510,Francisco Cruceta,31657,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425658,Aquilino Lopez,16644,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
116734,Todd Jones,837,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
110859,Armando Benitez,544,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
124805,B.J. Ryan,1242,168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
121099,Al Reyes,737,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150474,Gary Glover,1534,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430831,Jeff Bennett,32693,1903,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435658,Jorge Campillo,33469,8686,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400093,Duaner Sanchez,740,1518,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
114342,Keith Foulke,1531,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
475022,Craig Hansen,45625,4798,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
215197,Matt Ginter,1533,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
457826,Tom Mastny,45555,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
457452,Randor Bierd,45706,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425561,Chris Waters,44526,7015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434480,Darrell Rasner,41500,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
435500,Dan Giese,35995,2656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430646,Jake Woods,44934,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
444127,Warner Madrigal,46213,6419,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450321,Bill White,44685,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
461904,Chris Britton,33105,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
434591,Randy Messenger,39591,2658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452725,Wes Littleton,47900,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
117842,Esteban Loaiza,997,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425630,Brandon Webb,16636,1692,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434627,Ryan Speier,43131,3808,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150382,Matt Herges,406,780,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150295,Micah Bowie,919,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
460639,Jailen Peguero,40917,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
118120,Greg Maddux,95,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
452298,Kevin Cameron,33450,3523,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
116615,Randy Johnson,304,60,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
121556,Glendon Rusch,154,707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430913,Brad Hennessey,31467,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
435158,Keiichi Yabu,44998,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150185,Dave Borkowski,19346,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425629,Oscar Villarreal,16635,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
407783,Geoff Geary,35934,1813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445222,Jack Cassel,33625,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
111492,Doug Brocail,16802,551,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
276336,Shawn Chacon,819,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
424925,Clay Condrey,606,1579,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
284566,Adam Eaton,611,11205,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
121955,Rudy Seanez,14076,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
114971,Tom Gordon,17,282,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
464244,Alberto Arias,46988,3087,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
456682,Josh Newman,48492,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
400062,Tim Redding,39,573,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425899,Charlie Manning,31795,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
493161,Yasuhiko Yabuta,45000,3277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425606,Kiko Calero,16600,1676,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452075,Connor Robertson,48536,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
123415,Salomon Torres,743,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425528,Seth McClung,16645,1657,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
122195,Brian Shouse,14317,630,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150378,Eric Gagne,351,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430657,Cha Seung Baek,32349,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
132241,Bryan Corey,16905,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
116595,Jason Johnson,1219,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
237346,Brian Falkenborg,17013,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
453954,Kevin Hart,47872,8079,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425186,Jason Davis,1086,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
407884,Tyler Yates,45073,1527,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123118,Julian Tavarez,530,541,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
136727,Vladimir Nunez,518,532,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123725,Ron Villone,745,1010,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
124000,David Weathers,591,902,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
282562,Adam Pettyjohn,17503,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
457910,Geno Espineli,45954,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
452724,Billy Sadler,48839,6235,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444865,Jason Hirsh,45537,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
461862,Steven Register,46545,7463,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150430,Luis Vizcaino,161,714,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
114849,Tom Glavine,75,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
434701,Franquelis Osoria,40647,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
122477,John Smoltz,107,115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150037,Ray King,141,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425531,Doug Waechter,31654,1814,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150319,Josh Fogg,716,989,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
118967,Kent Mercker,842,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
113915,Shawn Estes,771,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430666,Phil Stockman,43273,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
277184,Matt Wise,30982,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
136602,Odalis Perez,375,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
434579,Steven Shell,42721,3681,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
131702,Braden Looper,510,526,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459376,Kelvin Jimenez,37511,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
451774,Matt DeSalvo,45519,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
444970,James Parr,46431,7734,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446453,Levale Speigner,46631,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
